dogBreed,dogBreedLabel,countryLabel,height,heightQualifier,mass,massQualifier,lifeExpectancy,lifeExpectancyQualifier
http://www.wikidata.org/entity/Q38690,Муди,Венгрия,40,http://www.wikidata.org/entity/Q10585806,8,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38787,гладкошёрстный фокстерьер,Великобритания,39,http://www.wikidata.org/entity/Q10578722,8,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38999,цвергшнауцер,Германия,35,http://www.wikidata.org/entity/Q10578722,8,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38999,цвергшнауцер,Германия,30,http://www.wikidata.org/entity/Q10585806,8,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39357,Ши-тцу,Китай,27,http://www.wikidata.org/entity/Q10578722,8,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,27,http://www.wikidata.org/entity/Q10585806,8,http://www.wikidata.org/entity/Q10585806,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,24,http://www.wikidata.org/entity/Q10585806,8,http://www.wikidata.org/entity/Q10585806,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,35,http://www.wikidata.org/entity/Q10578722,8,http://www.wikidata.org/entity/Q10585806,11,
http://www.wikidata.org/entity/Q29149,Французский бульдог,Франция,32,http://www.wikidata.org/entity/Q10578722,8,http://www.wikidata.org/entity/Q10585806,11,
http://www.wikidata.org/entity/Q38110,Лейкленд-терьер,Великобритания,37,http://www.wikidata.org/entity/Q10578722,7.7,,,
http://www.wikidata.org/entity/Q37888,кернтерьер,Шотландия,28,http://www.wikidata.org/entity/Q10585806,7.5,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37888,кернтерьер,Шотландия,31,http://www.wikidata.org/entity/Q10578722,7.5,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38787,гладкошёрстный фокстерьер,Великобритания,39,http://www.wikidata.org/entity/Q10578722,7.5,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38787,гладкошёрстный фокстерьер,Великобритания,39,http://www.wikidata.org/entity/Q10578722,7.5,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37969,Голландский смоусхонд,Нидерланды,40,http://www.wikidata.org/entity/Q10578722,7,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37969,Голландский смоусхонд,Нидерланды,42,http://www.wikidata.org/entity/Q10578722,7,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37969,Голландский смоусхонд,Нидерланды,37,http://www.wikidata.org/entity/Q10585806,7,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37969,Голландский смоусхонд,Нидерланды,35,http://www.wikidata.org/entity/Q10585806,7,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38787,гладкошёрстный фокстерьер,Великобритания,39,http://www.wikidata.org/entity/Q10578722,7,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,32,http://www.wikidata.org/entity/Q10585806,7,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,35,http://www.wikidata.org/entity/Q10585806,7,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,38,http://www.wikidata.org/entity/Q10578722,7,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,35,http://www.wikidata.org/entity/Q10578722,7,,,
http://www.wikidata.org/entity/Q39010,Шипперке,Бельгия,,,7,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38110,Лейкленд-терьер,Великобритания,37,http://www.wikidata.org/entity/Q10578722,6.8,,,
http://www.wikidata.org/entity/Q39181,Тибетский спаниель,Тибет,25.4,,6.8,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38072,Кавалер кинг чарльз спаниель,Великобритания,31.5,,6.7,,,
http://www.wikidata.org/entity/Q37530,Австралийский терьер,Австралия,25,,6.5,,,
http://www.wikidata.org/entity/Q38698,мопс,Китай,30,,6.3,http://www.wikidata.org/entity/Q10585806,13.5,
http://www.wikidata.org/entity/Q7254,Аффенпинчер,Германия,25,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q7254,Аффенпинчер,Германия,25,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q7254,Аффенпинчер,Германия,30,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,15,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q7254,Аффенпинчер,Германия,30,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q108893184,Frenchton,США,,,6,,,
http://www.wikidata.org/entity/Q37888,кернтерьер,Шотландия,28,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37888,кернтерьер,Шотландия,31,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38027,Малая львиная собака,Европа,32,http://www.wikidata.org/entity/Q10578722,6,,,
http://www.wikidata.org/entity/Q38027,Малая львиная собака,Европа,26,http://www.wikidata.org/entity/Q10585806,6,,,
http://www.wikidata.org/entity/Q38287,джек-рассел-терьер,Австралия,25,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38287,джек-рассел-терьер,Австралия,30,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38287,джек-рассел-терьер,Великобритания,25,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38287,джек-рассел-терьер,Великобритания,30,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38295,Котон-де-тулеар,Мадагаскар,28,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38295,Котон-де-тулеар,Мадагаскар,23,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38295,Котон-де-тулеар,Мадагаскар,25,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38295,Котон-де-тулеар,Мадагаскар,26,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38642,Чешский терьер,Чехия,27,,6,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38642,Чешский терьер,Чехия,29,,6,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38642,Чешский терьер,Чехия,32,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38642,Чешский терьер,Чехия,25,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38889,Малые бельгийские собаки,Бельгия,,,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,32,http://www.wikidata.org/entity/Q10585806,6,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,35,http://www.wikidata.org/entity/Q10585806,6,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,38,http://www.wikidata.org/entity/Q10578722,6,,,
http://www.wikidata.org/entity/Q38895,Норвежский лундехунд,Норвегия,35,http://www.wikidata.org/entity/Q10578722,6,,,
http://www.wikidata.org/entity/Q38990,Карликовый пинчер,Германия,25,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38990,Карликовый пинчер,Германия,30,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,http://www.wikidata.org/entity/Q27956567,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,54,http://www.wikidata.org/entity/Q27956567,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,http://www.wikidata.org/entity/Q12935276,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,55,http://www.wikidata.org/entity/Q12935276,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,http://www.wikidata.org/entity/Q27956567,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,40,http://www.wikidata.org/entity/Q27956567,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,http://www.wikidata.org/entity/Q12935276,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,70,http://www.wikidata.org/entity/Q12935276,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,http://www.wikidata.org/entity/Q10578722,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,http://www.wikidata.org/entity/Q16042592,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,30,http://www.wikidata.org/entity/Q16042592,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,http://www.wikidata.org/entity/Q10585806,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,http://www.wikidata.org/entity/Q16042592,6,http://www.wikidata.org/entity/Q16042592,,
http://www.wikidata.org/entity/Q39063,Португальский поденгу,Португалия,20,http://www.wikidata.org/entity/Q16042592,6,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38959,Пекинес,Китай,,,5.4,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38115,Континентальный тойспаниель,Бельгия,28,,5,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q38287,джек-рассел-терьер,Австралия,25,http://www.wikidata.org/entity/Q10585806,5,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38287,джек-рассел-терьер,Австралия,30,http://www.wikidata.org/entity/Q10578722,5,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38287,джек-рассел-терьер,Великобритания,25,http://www.wikidata.org/entity/Q10585806,5,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38287,джек-рассел-терьер,Великобритания,30,http://www.wikidata.org/entity/Q10578722,5,http://www.wikidata.org/entity/Q10585806,,
